licence_num,使用分區,其他基地面積,原建照,地上層數,地上避難面積,地下層數,地下避難面積,工程造價,幢數,建物高度,建築面積,建造類別,戶數,棟數,構造種類,法定空地面積,發照日期,竣工日期,簷高,開工日期,騎樓基地面積
103使字第0299號,"特定專用區(二),(供一般商業使用)",95.8,100建字第0208號,3,0,0,0,199.0,1,12.43,103.87,修建,1,1,加強磚造,19.39,2014-12-02,2013-07-02,,2011-10-11,28.2
103使字第0300號,機關用地,192125.65,091建字第0296號,8,0,2,73579.48,551035.0,0,40,53412.18,新建,1,18,鋼骨造,115275.39,2014-12-03,2011-12-19,,2004-02-05,0
103使字第0301號,商三特(原住三),149,099建字第0416號,7,0,1,115.18,714.0,1,23.15,66.67,新建,6,1,RC造,81.95,2014-12-03,2014-06-25,,2011-09-30,0
103使字第0302號,第三種商業區,727.63,098建字第0522號,15,0,6,762.7,16753.0,1,49.95,605.93,新建,40,1,RC造,258.76,2014-12-03,2014-09-18,,2010-11-15,141.37
103使字第0303號,住宅區(供商務住宅使用),8443.25,100建字第0046號,21,,3,4643.05,68586.0,1,75,2250.72,新建,136,1,鋼骨RC造,3799.46,2014-12-04,2014-08-22,,2011-10-05,0
103使字第0304號,住3,656,095建字第0392號,13,0,3,595.49,5415.0,1,48,292.96,新建,13,1,RC造,363.04,2014-12-04,2014-01-24,,2007-05-08,0
103使字第0305號,住3－2、住3,291,102雜字第0010號,0,,0,,3.0,0,0,0,新建,0,0,RC造,0,2014-12-05,2014-06-14,,2014-03-21,0
103使字第0306號,住3,231.62,100建字第0032號,7,,2,115.85,1560.0,1,27.24,103.2,新建,19,1,RC造,128.42,2014-12-05,2014-08-18,,2011-11-09,49.38
103使字第0307號,公園用地,26133,102建字第0309號,1,0,0,0,189.0,1,3.5,440.08,新建,1,1,RC造、木造,18962.65,2014-12-05,2014-07-10,,2013-12-26,0
103使字第0308號,"特定專用區(二),(供一般商業使用)",244.92,099建字第0440號,3,0,0,0,740.0,1,15.3,278.68,修建,7,1,加強磚造,48.98,2014-12-08,2013-08-27,,2011-06-02,87.58
103使字第0309號,科技工業區(B區),2078.15,102建字第0083號,4,0,0,0,3543.0,1,16.2,884.27,新建,1,1,鋼骨造,1140.15,2014-12-09,2014-09-19,,2013-05-21,0
103使字第0310號,商業區(原住四之一),418.25,099建字第0330號,7,0,2,207.65,2711.0,1,29,292.22,新建,1,1,RC造,202.53,2014-12-11,2014-09-24,,2011-05-25,89.75
103使字第0311號,科技工業區(A區),250.55,101建字第0265號,7,0,1,141.89,1114.0,1,25.8,132.22,新建,13,1,RC造,118.33,2014-12-11,2014-08-12,,2013-06-21,0
103使字第0312號,一般住宅區,3096.81,101建字第0158號,16,0,4,1393.1,24067.0,1,59.49,962.41,新建,54,1,RC造,2012.93,2014-12-12,2014-09-22,,2012-09-24,0
103使字第0313號,住3,1806,103建字第0081號,2,0,0,0,87.0,1,8.51,5.4,增建,1,1,鋼構造,993.3,2014-12-15,2014-10-17,,2014-05-19,0
103使字第0314號,商業區(供一般商業使用),5854.65,099建字第0351號,13,0,6,3020.93,64803.0,1,68.3,2534.68,新建,50,1,鋼骨造,2341.6,2014-12-15,2014-07-07,,2010-09-29,0
103使字第0315號,住宅區(供住宅使用),2480.33,101建字第0242號,11,0,3,1240.16,20000.0,1,40.3,874.5,新建,20,1,鋼骨造,1488.2,2014-12-15,2014-09-18,,2012-12-12,0
103使字第0316號,住3,561,098建字第0505號,10,0,2,457.6,4333.0,1,35.55,280.5,新建,9,1,鋼骨造,280.5,2014-12-16,2014-08-11,,2010-09-03,0
103使字第0317號,保護區,502,101建字第0185號,3,0,0,0,125.0,0,10.44,49.71,新建,1,1,RC造,447.46,2014-12-17,2014-11-27,,2013-04-10,0
103使字第0318號,特定業務區,8941,099建字第0382號,27,0,2,5186.62,84147.0,1,154.5,2937.38,新建,3,1,鋼骨造,5811.65,2014-12-18,2014-08-13,9,2011-01-14,0
103使字第0319號,工3,584,100建字第0275號,8,,2,529.86,3373.0,1,26.2,320.25,新建,7,1,RC造,262.8,2014-12-18,2014-10-07,,2012-04-20,0
103使字第0320號,商三特(商二),158.49,103建字第0058號,2,0,0,0,374.0,1,8.3,132.32,新建,1,1,鋼骨造,55.47,2014-12-19,2014-11-12,,2014-06-20,36.51
103使字第0321號,住3、住3－1,205,100建字第0078號,7,,2,166.64,1045.0,1,28.5,102.48,新建,6,1,RC造,102.5,2014-12-19,2014-06-26,,2011-10-05,0
103使字第0322號,商四（原商三）,1241.72,100建字第0265號,17,0,5,805.72,26467.0,1,59.95,805.72,新建,29,1,鋼骨造,434.6,2014-12-22,2014-10-14,,2012-05-17,67.28
103使字第0323號,小學用地,21233.15,102建字第0030號,1,0,0,0,89.0,1,3.2,39.2,新建,1,1,輕鋼架造,10851.89,2014-12-22,2014-04-28,,2013-10-22,509.85
103使字第0324號,住3,,103建補字第0001號,2,,0,,146.0,1,9.67,296.96,新建,1,1,加強磚造,220,2014-12-22,,,,
103使字第0325號,住2、住3,394,103雜字第0004號,0,34.03,0,,33.0,0,14.44,10,修建,0,0,其他,,2014-12-24,2014-08-07,,2014-06-25,0
103使字第0326號,工2,527,100建字第0196號,7,0,1,405.19,2044.0,1,26.25,229.1,新建,6,1,RC造,289.85,2014-12-24,2014-05-29,,2012-03-06,0
103使字第0327號,商三(原屬商二)、商三(原住三之一)、商三(原屬住三),2893,100建字第0006號,38,0,7,1459.05,78776.0,1,141.45,1199.38,新建,106,2,鋼骨造,1198.86,2014-12-24,2014-09-26,,2011-09-05,0
103使字第0328號,公園用地,4408,102建字第0081號,1,0,2,0,41.0,1,5.07,63.08,增建,1,1,型鋼,3746.8,2014-12-26,2014-06-24,,2013-06-04,0
103使字第0329號,住3,854,101建字第0096號,7,0,2,561.26,3730.0,2,20.65,382.78,新建,29,2,RC造,469.7,2014-12-26,2014-09-22,,2012-07-06,0
103使字第0330號,保護區,2968,101建字第0299號,3,0,0,0,407.0,1,10.5,164.9,新建,1,1,RC造,1869.84,2014-12-26,2014-10-16,,2013-04-17,0
103使字第0331號,住2,541,103建字第0060號,4,0,2,0,924.0,1,16.15,186.44,新建,8,1,RC造,351.65,2014-12-27,2014-09-30,,2014-09-04,0
103使字第0332號,住3,107,099建字第0395號,7,0,1,71.51,464.0,1,22.8,47.35,新建,7,1,RC造,58.7,2014-12-27,2014-09-24,,2011-04-26,0
103使字第0333號,第三種商業區(原屬第三種住宅區),952.91,100建字第0336號,11,,5,659.12,9537.0,2,42.55,524.59,新建,11,2,RC造,619.85,2014-12-27,2014-10-20,,2012-09-10,174.09
103使字第0334號,商三特(原屬住三、住三之一),1302.72,100建字第0211號,16,0,3,668.37,14471.0,1,57.1,668.37,新建,30,1,RC造,817.01,2014-12-27,2014-10-29,,2012-03-26,327.28
103使字第0335號,娛樂,25234.65,099建字第0317號,42,0,4,13561.04,361424.0,1,152.1,10914.76,新建,236,3,鋼骨造,15115.54,2014-12-29,2014-09-18,,2010-09-16,0
103使字第0336號,住3,286.42,101建字第0329號,5,0,1,0,666.0,1,18.75,126.19,新建,12,1,RC造,154.23,2014-12-30,2014-11-24,,2013-01-18,0
103使字第0337號,第二種住宅區,3594,100建字第0102號,5,0,2,,4928.0,1,17.5,997.43,新建,59,1,RC造,2170.06,2014-12-30,2014-10-03,,2011-12-21,0
103使字第0338號,住3,793,099建字第0125號,14,0,3,685.49,8542.0,1,49.95,356.22,新建,26,1,RC造,436.39,2014-12-31,2014-08-04,,2011-02-25,0
103使字第0339號,科技工業區(D區),1723.99,101建字第0197號,8,0,3,861.97,7524.0,1,30,686.4,新建,8,1,RC造,1034.39,2014-12-31,2014-09-26,,2012-09-17,0
103使字第0340號,(詳見附表),,062工營字第0570號,5,,1,,0.0,,18,788,新建,1,1,RC造,0,2014-12-31,,,,
103使字第0341號,(詳見附表),,062工營字第0573號,5,,0,,0.0,,18.37,9365.73,新建,1,1,RC造,,2014-12-31,,,,
103使字第0342號,(詳見附表),,103建補字第0002號,4,,2,,0.0,,22.8,1387.67,新建,1,1,加強磚造,,2014-12-31,,,,
103使字第8858號,敦化南北路特定專用區(A區),1344,101建字第0162號,12,0,4,1049.43,18710.0,1,49.95,850.87,新建,13,1,RC造,470.4,2014-12-05,2014-09-22,,2012-08-03,0
103使字第8898號,住4,1791,101建字第0035號,14,0,5,1338.49,26530.0,1,49.94,890,新建,32,1,鋼骨造,890,2014-12-23,2014-10-03,,2012-04-18,0
104使字第0001號,住宅區(供住宅使用),456.12,100建字第0316號,6,0,2,143.22,1458.0,1,19.9,163.35,新建,6,1,RC造,273.67,2015-01-05,2014-08-04,,2012-08-31,0
104使字第0002號,市場用地,1703.39,100建字第0345號,4,0,1,0,101.0,1,15,1211.67,增建,1,1,鋼骨造,491.72,2015-01-05,2014-03-17,,2012-07-25,104.83
104使字第0003號,國立臺北藝術大學用地(公共設施用地),241045.12,102建字第0306號,1,0,0,0,69.0,0,5.2,85.08,新建,1,1,輕型鋼架造,200530.13,2015-01-06,,,,0
104使字第0004號,商3,130.82,102建字第0035號,5,0,1,35.69,40.0,1,15,97.36,增建,5,1,輕型鋼架造,0,2015-01-07,2014-06-20,,2013-04-09,22.18
104使字第0005號,保護區,1032,100建字第0238號,2,0,1,0,310.0,1,14.5,142.28,新建,1,1,RC造,808.52,2015-01-08,2014-04-17,,2012-04-13,0
104使字第0006號,商三(特)、住三〈特〉,13537.75,099建字第0111號,20,0,5,8036.94,191206.0,1,85.15,5934.69,新建,3,1,鋼骨造,7711.92,2015-01-08,2014-09-24,,2010-09-16,218.25
104使字第0007號,第三種商業區(原屬第二種商業區),109.81,099建字第0013號,13,0,4,73.08,2315.0,1,49.95,69.88,新建,13,1,RC造,44.77,2015-01-14,2014-05-19,,2010-11-17,31.19
104使字第0008號,科技工業區(A區),2715.21,100建字第0258號,13,0,4,1764.57,30205.0,1,49.95,1491.28,新建,56,1,RC造,1221.84,2015-01-19,2014-11-27,,2012-02-22,0
104使字第0009號,公共設施用地,,058木備字第0021號,4,,1,,312.0,1,16.9,531.02,新建,1,1,RC造,538882.2,2015-01-20,,,1969-04-15,
104使字第0010號,文教區,0,055工營字第0649號,3,,0,,66.0,1,10.5,281,新建,1,1,加強磚造,0,2015-01-20,,,,0
104使字第0011號,文教區,0,054工營字第0686號,1,,0,,8.0,1,4.1,157.6,新建,1,1,加強磚造,0,2015-01-20,,,,0
104使字第0012號,文教區,,103建補字第0004號,2,,0,,0.0,1,7.5,57.31,新建,1,1,加強磚造,,2015-01-20,,,,
104使字第0013號,文教區,,103建補字第0005號,3,,0,,0.0,1,10.5,502.02,新建,1,1,加強磚造,,2015-01-20,,,,
104使字第0014號,第二種住宅區,374.64,102建字第0149號,3,0,2,3.06,107.0,1,16.2,3.06,增建,3,1,鋼骨RC造,224.85,2015-01-20,2014-11-26,,2014-02-14,0
104使字第0015號,住3,1245,099建字第0458號,12,0,4,870.97,12267.0,1,44,546.56,新建,23,1,鋼骨RC造,685.58,2015-01-21,2014-09-18,,2011-04-19,0
104使字第0016號,師範大學用地(公共設施用地),65343,101建字第0093號,4,0,0,0,1069.0,1,22.05,371.41,新建,1,1,RC造,39205.8,2015-01-21,2014-06-20,,2012-07-02,0
104使字第0017號,科技工業區(B區),7857.11,102雜字第0020號,0,,0,,473.0,0,0,0,新建,0,0,RC造,3928.56,2015-01-22,2014-10-23,,2013-11-29,0
104使字第0018號,住2,332.08,101建字第0052號,5,0,1,0,579.0,1,17.5,115.89,新建,19,1,RC造,216.85,2015-01-29,2014-10-22,,2012-07-12,0
104使字第0019號,商業區（原屬住三）,102,101建字第0115號,6,0,1,49.59,392.0,1,22.4,48.97,新建,12,1,RC造,53.03,2015-01-29,2014-08-13,,2012-09-19,0
104使字第0020號,工3,1104,101建字第0028號,13,0,3,526.05,11726.0,1,45.25,526.05,新建,24,1,RC造,496.8,2015-01-30,2014-12-16,,2012-04-25,0
104使字第0021號,住3,761.11,101建字第0263號,8,0,2,619.72,3706.0,1,24.4,300.14,新建,31,1,RC造,418.61,2015-02-02,2014-10-28,,2013-05-14,0
104使字第0022號,科技工業區(D區),8140.01,098建字第0247號,7,0,5,4067.73,37577.0,1,30,3254.37,新建,57,1,RC造,4885.64,2015-02-03,2014-07-02,,2010-02-09,0
104使字第0023號,住3,832,101建字第0083號,9,0,3,548.45,5335.0,1,27,372.12,新建,21,1,RC造,459.88,2015-02-03,2014-10-13,,2012-09-26,0
104使字第0024號,特定專用區(四)(供河濱住宅使用),183.16,098建字第0417號,3,0,0,0,263.0,1,10.58,163.89,修建,1,1,加強磚造,73.97,2015-02-03,2012-04-16,,2009-11-19,19.84
104使字第0025號,特定專用區(一)(供特定商業使用),94.24,100建字第0307號,4,0,0,0,296.0,1,16.31,83.58,修建,1,1,加強磚造,18.85,2015-02-06,2014-03-27,,2012-01-10,18.76
104使字第0026號,住3,308,097建字第0236號,7,0,2,139.26,1463.0,1,25.7,138.55,新建,31,1,RC造,169.4,2015-02-06,2014-07-09,,2009-02-12,0
104使字第0027號,商三特(原商一),4177,100建字第0668號,26,0,4,3018.62,53581.0,1,93.5,1703.87,新建,185,7,RC造,1879.65,2015-02-06,2014-12-16,,2012-06-22,0
104使字第0028號,住3,223,099建字第0359號,7,0,2,131.3,1131.0,1,25.37,100.17,新建,13,1,RC造,122.42,2015-02-10,2014-06-30,,2011-07-08,0
104使字第0029號,住2,292,101建字第0308號,3,0,1,0,143.0,1,11.2,116.55,增建,1,1,輕鋼架造,175.45,2015-02-10,2014-10-13,,2013-09-02,0
104使字第0030號,文教區,19777.08,099建字第0202號,1,0,0,0,74.0,1,3.1,67.19,新建,1,1,RC造,20152,2015-02-10,2011-04-15,,2010-07-05,374.92
104使字第0031號,第四種商業區,1126.57,100建字第0125號,18,0,5,1002.82,23417.0,1,59.65,755.51,新建,99,1,RC造,281.64,2015-02-10,2014-10-20,,2012-01-03,112.43
104使字第0032號,特定專用區(一)(供特定商業使用)、特定專用區(三)(供特定住宅使用),227.71,100建字第0332號,3,0,0,0,355.0,0,15.26,158.31,修建,1,1,加強磚造,63.9,2015-02-11,2014-05-12,,2012-08-20,19.29
104使字第0033號,私立德明商業專科學校用地、住3,36769,103建字第0059號,4,,1,,132.0,1,16,0,新建,1,1,RC造,22061.4,2015-02-11,2014-11-07,,2014-05-01,0
104使字第0034號,第三種住宅,147,102建字第0128號,6,0,1,125.32,642.0,1,21.1,73.5,新建,11,1,RC造,73.5,2015-02-12,2014-11-18,,2013-08-14,0
104使字第0035號,第三種商業區（原屬商二區及住3-2區）,460,100建字第0058號,14,,3,404.75,7735.0,1,49.95,235.28,新建,13,1,鋼骨造,224,2015-02-13,2014-10-31,,2011-11-11,0
104使字第0036號,商1,216,102建字第0142號,7,0,1,125.2,926.0,1,22,118.27,新建,6,1,RC造,97.2,2015-02-13,2014-10-21,,2013-09-24,0
104使字第0037號,住3、住3－2,2548.7,089建字第0078號,23,0,3,1909.56,22467.0,1,81.6,882.57,新建,84,1,鋼骨RC造,1274.35,2015-02-13,2014-06-16,,2000-11-28,0
104使字第0038號,住3及住2,374,101建字第0259號,7,0,1,160.17,1254.0,1,23.8,160.17,新建,6,1,RC造,213.8,2015-02-13,2014-10-13,,2013-03-04,0
104使字第0039號,第三種住宅,417.49,098建字第0120號,10,0,3,236,2276.0,1,31.6,181.21,新建,21,1,RC造,221.47,2015-02-16,2014-05-23,,2009-12-06,0
104使字第0040號,商三特(原住四、住四之一),277,100建字第0220號,8,0,2,156.14,1494.0,1,31.9,155.17,新建,17,1,RC造,110.8,2015-02-16,2014-09-24,,2011-10-07,0
104使字第0041號,工2,236,099建字第0096號,5,0,1,108.46,766.0,1,20.4,106.12,新建,2,1,RC造,93.67,2015-02-17,2014-07-15,,2010-11-16,0
104使字第0042號,機關用地(公共設施用地),21138,101建字第0338號,15,0,3,1817.48,26109.0,1,49.59,887.31,新建,154,1,RC造,12682.8,2015-02-17,2015-01-19,,2013-02-06,0
104使字第0043號,保護區,3289.58,101建字第0142號,1,0,0,0,245.0,1,6.8,128.25,新建,1,1,鋼構造,2960.62,2015-02-17,2014-03-18,,2012-12-20,0
104使字第0044號,商三(原屬商二),99,102建字第0008號,11,,2,136.46,1385.0,1,33.85,64.28,新建,11,1,RC造,34.72,2015-02-17,2014-11-06,,2013-05-02,20
104使字第0045號,娛樂區(供娛樂健身使用),787.73,101建字第0243號,6,0,2,409.82,3252.0,1,35.5,409.82,新建,6,1,RC造,315.09,2015-02-25,2014-11-07,,2013-05-17,0
104使字第0046號,保護區,372.94,101建字第0061號,3,0,1,74.1,422.0,1,10.5,148.67,新建,1,1,RC造,224.27,2015-02-26,2013-05-08,,2012-05-31,0
104使字第0047號,私立銘傳學院用地,,051工營字第0772號,3,,0,,0.0,1,12,860.64,新建,1,1,RC造,0,2015-03-02,,,,
104使字第0048號,私立銘傳學院用地,,058工營字第0179號,4,,0,,0.0,,13.65,357.0875,新建,1,1,RC造,,2015-03-02,,,,
104使字第0049號,私立銘傳學院用地,,057工營字第1116號,6,,1,,0.0,1,23.4,284.58,新建,1,1,RC造,0,2015-03-02,,,,
104使字第0050號,私立銘傳學院用地,,104建補字第0006號,6,,1,,0.0,0,19.8,1558.66,新建,1,3,RC造,,2015-03-02,,,,
104使字第0051號,私立銘傳學院用地,,059工營字第0123號,4,,1,562.305,0.0,,16.95,998.1975,新建,1,1,RC造,0,2015-03-02,,,,
104使字第0052號,私立銘傳學院用地,,061工營字第0273號,5,,1,268.44,0.0,,16.5,635.65,新建,1,1,RC造,0,2015-03-02,,,,
104使字第0053號,第二種住宅區,187,102建字第0110號,5,0,0,0,269.0,1,16.96,62.92,新建,2,1,RC造,121.83,2015-03-02,2014-12-24,,2013-11-20,0
104使字第0054號,住3,2516.2,088建字第0509號,17,0,4,1728.86,30240.0,1,63.8,693.25,新建,32,1,鋼骨RC造,1267.66,2015-03-03,2014-11-26,,2000-09-20,0
104使字第0055號,住3,2006.03,102建字第0193號,8,0,4,1090.78,11886.0,1,27.95,902.56,新建,57,1,RC造,1103.32,2015-03-03,2015-01-09,27.8,2013-07-31,0
104使字第0056號,公共設施用地（高職用地）,37818,102建字第0177號,5,0,1,0,277.0,1,21.6,14.72,新建,1,1,鋼骨造,22690.8,2015-03-05,2014-10-27,,2013-08-19,0
104使字第0057號,科技工業區A區(原工三),5782.01,103雜字第0010號,0,,0,,700.0,0,2.95,17.73,新建,0,0,其他,2937.49,2015-03-05,2014-12-29,,2014-10-16,0
104使字第0058號,第三種工業區,485,101建字第0235號,7,0,2,281.12,2474.0,1,28.5,238.43,新建,7,1,RC造,211.46,2015-03-05,2014-12-31,,2013-02-04,0
104使字第0059號,商3,709.56,100建字第0195號,14,0,5,584.12,12771.0,1,49,425.63,新建,47,1,RC造,547.83,2015-03-05,2014-12-10,,2011-08-23,86.44
104使字第0060號,住2、住2－1特,418.31,103建字第0043號,5,0,1,141.56,681.0,1,17.5,146.39,新建,4,1,RC造,271.9,2015-03-10,2014-07-17,,2014-04-14,0
104使字第0061號,特定商業區,1910.47,101建字第0059號,14,0,3,763.25,11600.0,1,49.95,470.76,新建,27,1,RC造,1146.28,2015-03-09,2014-09-22,,2012-10-11,0
104使字第0062號,國小用地(公共設施用地),20427,102建字第0218號,4,0,1,486.81,190.0,1,15.55,4318.27,增建,1,1,RC造,12256.2,2015-03-09,2014-08-25,,2013-09-17,0
104使字第0063號,娛樂區(供娛樂購物中心使用),6625.38,097建字第0130號,11,0,3,3974.76,58883.0,1,37.5,2849.89,新建,82,2,鋼骨造,3643.96,2015-03-10,2014-12-29,,2008-05-26,0
104使字第0064號,商二特(原住三)、住3,246,101建字第0090號,7,0,1,117.46,998.0,0,21.4,117.15,新建,15,1,RC造,121.62,2015-03-12,2014-12-10,,2012-12-19,0
104使字第0065號,住3,480.69,101建字第0337號,8,,2,486.91,2771.0,1,27.7,253.14,新建,12,1,RC造,288.5,2015-03-13,2014-11-20,,2013-06-10,96.31
104使字第0066號,住3,104,098建字第0268號,7,0,2,55.55,526.0,1,25.8,52.99,新建,6,1,RC造,52,2015-03-13,2011-01-14,,2010-03-18,0
104使字第0067號,台灣大學用地〈公共設施用地〉,,047營字第0504號,3,,0,,1207.0,1,11.9,773.92,新建,1,1,加強磚造,521694.6,2015-03-13,,,,
104使字第0068號,台灣大學用地〈公共設施用地〉,,104建補字第0007號,3,,0,,1355.0,1,11.9,713.19,新建,1,1,RC造,521694.6,2015-03-13,,,,
104使字第0069號,保護區,2600,101建字第0273號,3,0,1,0,491.0,1,10.5,164.55,新建,1,1,RC造,2340,2015-03-17,2014-10-16,,2013-03-28,0
104使字第0070號,住3,405,098建字第0516號,11,0,1,237.96,2422.0,1,40.5,181.03,新建,40,1,RC造,222.75,2015-03-18,2014-06-24,,2010-09-16,0
104使字第0071號,住4,740,101建字第0282號,8,0,3,610.5,4682.0,1,28.6,443.73,新建,33,1,RC造,296,2015-03-18,2014-12-30,,2013-01-14,0
104使字第0072號,師專用地(公共設施用地),71595,102建字第0329號,5,0,0,0,226.0,1,18.75,0,新建,1,1,鋼構造,42915,2015-03-18,2014-07-31,,2014-02-07,0
104使字第0073號,住3－1,349,102建字第0047號,10,0,3,226.22,2886.0,1,34.8,133.37,新建,25,1,RC造,164.01,2015-03-18,2014-12-10,,2013-04-15,0
104使字第0074號,國小用地,13592,100建字第0156號,1,0,0,0,19.0,1,15.55,24.41,新建,1,1,RC造,8155.2,2015-03-19,2015-02-25,,2012-02-09,0
104使字第0075號,保護區,603,100建字第0206號,3,0,1,60.09,213.0,0,10.5,60.09,新建,1,1,RC造,542.7,2015-03-19,2014-05-23,,2012-04-28,0
104使字第0076號,第二類住宅用地,325.93,101建字第0318號,4,0,1,133.72,465.0,1,12.3,106.26,新建,2,1,RC造,211.86,2015-03-20,2014-04-14,,2013-01-18,0
104使字第0077號,住2,188,100建字第0292號,5,0,0,0,255.0,1,15.95,63.9,新建,1,1,RC造,122.2,2015-03-20,2014-04-09,,2012-01-12,0
104使字第0078號,住2,285,101建字第0107號,2,0,1,0,40.0,1,13.8,96.1,增建,1,1,加強磚造,185.25,2015-03-24,2014-09-17,,2013-01-23,0
104使字第0079號,變電所用地,2481,101建字第0041號,3,0,1,0,2369.0,1,12.5,984.1,新建,1,2,RC造,1488.6,2015-03-24,2014-11-05,,2012-10-15,0
104使字第0080號,住3,467,101建字第0295號,7,0,3,210.12,2379.0,1,26.49,210.12,新建,7,1,RC造,256.85,2015-03-25,2014-11-21,,2013-04-12,0
104使字第0081號,住3－2、住3,2233,100建字第0266號,16,0,4,1969.03,27164.0,1,53,997.4,新建,105,3,RC造,1220.9,2015-03-25,2014-12-24,,2012-05-31,0
104使字第0082號,保護區,3443.53,102建字第0095號,3,0,0,0,297.0,1,10,152.77,新建,1,1,RC造,3314.76,2015-03-26,2014-08-20,,2013-07-31,0
104使字第0083號,公園用地(公共設施用地)(供流行音樂中心使用),35243,102雜字第0008號,0,,0,,0.0,0,0,0,新建,0,0,RC造,26432.25,2015-03-27,2014-07-22,,2013-06-06,0
104使字第0084號,特定專用區(一),3115,101建字第0177號,4,0,0,0,86.0,1,12.6,1556.71,增建,1,1,鋼骨造,1557.73,2015-03-27,2013-09-11,,2012-12-13,0
104使字第0085號,住3,187,100建字第0279號,7,0,1,98.4,851.0,1,21,93.49,新建,5,1,RC造,93.5,2015-03-27,2014-07-25,,2011-11-17,0
104使字第0086號,住3,159,102建字第0090號,6,0,1,86.94,624.0,1,18.2,79.42,新建,10,1,RC造,79.5,2015-03-30,2015-02-13,,2013-06-05,0
104使字第0087號,轉運站用地,6506.99,101建字第0320號,21,0,2,0,89967.0,1,84.8,2601.71,新建,42,1,鋼骨造,3905.28,2015-03-31,2015-02-02,,2013-01-25,0
104使字第0088號,商三特(原住三),730,103建字第0036號,4,0,0,0,128.0,1,17.7,0,增建,1,1,RC造,377.58,2015-04-02,2015-01-09,,2014-05-08,0
104使字第0089號,住2,451.17,102建字第0303號,5,0,1,203.84,738.0,1,17.5,155.83,新建,9,1,RC造,293.26,2015-04-08,2014-12-09,,2013-11-20,0
104使字第0090號,特定商業區,1954.01,101建字第0017號,10,0,4,729.74,10414.0,1,36.4,694.21,新建,40,1,RC造,1172.41,2015-04-09,2014-09-25,,2012-10-09,0
