licence_num_Lv,value_Lv,value_usage,value
100使字第0027號,A棟 地上1樓,(G3)一般零售業甲組,122.19
100使字第0028號,地下1樓,"未標明用途:地下1樓,面積:144.97㎡,高度:3.45M",144.97
100使字第0028號,地上4樓,"未標明用途:地上4樓,面積:81.39㎡,高度:3.1M",81.39
100使字第0028號,地上5樓,"未標明用途:地上5樓,面積:81.39㎡,高度:3.1M",81.39
100使字第0028號,突出物2樓,"未標明用途:突出物2樓,面積:18.79㎡,高度:3M",18.79
100使字第0028號,地上3樓,"未標明用途:地上3樓,面積:81.39㎡,高度:3.1M",81.39
100使字第0028號,突出物1樓,"未標明用途:突出物1樓,面積:17.3㎡,高度:3M",17.3
100使字第0028號,地上2樓,"未標明用途:地上2樓,面積:81.39㎡,高度:3.1M",81.39
100使字第0028號,地上7樓,"未標明用途:地上7樓,面積:64.62㎡,高度:3.1M",64.62
100使字第0028號,地上1樓,"未標明用途:地上1樓,面積:75.83㎡,高度:4M",75.83
100使字第0028號,地上6樓,"未標明用途:地上6樓,面積:81.39㎡,高度:3.1M",81.39
100使字第0029號,1棟 地上4樓,(H2)集合住宅,78.99
100使字第0029號,1棟 地上3樓,(H2)集合住宅,78.99
100使字第0029號,1棟 地上1樓,"汽車昇降機(19.62㎡),車道(3.42㎡),(H2)集合住宅(55.95㎡)",78.99
100使字第0029號,1棟 突出物1樓,梯間,24.97
100使字第0029號,1棟 地上5樓,(H2)集合住宅,73.27
100使字第0029號,1棟 突出物3樓,水箱,13.61
100使字第0029號,1棟 地下1樓,停車空間,126.34
100使字第0029號,1棟 地上5樓,(H2)集合住宅,24.32
100使字第0029號,1棟 地上2樓,(H2)集合住宅,78.99
100使字第0029號,1棟 地下2樓,停車空間,126.34
100使字第0029號,1棟 突出物2樓,梯間，電梯機房,18.28
100使字第0030號,A棟 地上3樓,"(B－2)一般批發業(疋頭,服飾品,日用飲食品)",96.92
100使字第0030號,A棟 地上1樓,"(B－2)一般批發業(疋頭,服飾品,日用飲食品)",80.85
100使字第0030號,A棟 騎樓,騎樓,17.14
100使字第0030號,A棟 地上2樓,"(B－2)一般批發業(疋頭,服飾品,日用飲食品)",96.92
100使字第0030號,B棟 地上3樓,"(B－2)一般批發業(疋頭,服飾品,日用飲食品)",104.89
100使字第0030號,B棟 地上1樓,停車空間90.45㎡，(B－2)一般批發業(疋頭、服飾品、日用飲食品︰10.84㎡),104.89
100使字第0030號,B棟 地上2樓,"(B－2)一般批發業(疋頭,服飾品,日用飲食品)",104.89
100使字第0031號,地上2樓,"未標明用途:地上2樓,面積:131.88㎡,高度:3.2M",131.88
100使字第0031號,地上6樓,"未標明用途:地上6樓,面積:131.88㎡,高度:3.2M",131.88
100使字第0031號,地上5樓,"未標明用途:地上5樓,面積:131.88㎡,高度:3.2M",131.88
100使字第0031號,地上4樓,"未標明用途:地上4樓,面積:131.88㎡,高度:3.2M",131.88
100使字第0031號,突出物1樓,"未標明用途:突出物1樓,面積:17.77㎡,高度:3M",17.77
100使字第0031號,地下1樓,"未標明用途:地下1樓,面積:242.18㎡,高度:3.1M",242.18
100使字第0031號,地下2樓,"未標明用途:地下2樓,面積:242.18㎡,高度:3M",242.18
100使字第0031號,突出物2樓,"未標明用途:突出物2樓,面積:17.77㎡,高度:3M",17.77
100使字第0031號,地上9樓,"未標明用途:地上9樓,面積:131.88㎡,高度:3.2M",131.88
100使字第0031號,突出物3樓,"未標明用途:突出物3樓,面積:17.63㎡,高度:3M",17.63
100使字第0031號,地上7樓,"未標明用途:地上7樓,面積:131.88㎡,高度:3.2M",131.88
100使字第0031號,地上8樓,"未標明用途:地上8樓,面積:131.88㎡,高度:3.2M",131.88
100使字第0031號,地上3樓,"未標明用途:地上3樓,面積:131.88㎡,高度:3.2M",131.88
100使字第0031號,地下3樓,"未標明用途:地下3樓,面積:242.18㎡,高度:6.6M",242.18
100使字第0031號,地上1樓,"未標明用途:地上1樓,面積:131.88㎡,高度:4.2M",131.88
100使字第0032號,地下1樓,"未標明用途:地下1樓,面積:1184.1㎡,高度:3.3M",1184.1
100使字第0032號,地上1樓,"未標明用途:地上1樓,面積:718㎡,高度:6M",718.0
100使字第0032號,地上6樓,"未標明用途:地上6樓,面積:403.81㎡,高度:3.3M",403.81
100使字第0032號,地上4樓,"未標明用途:地上4樓,面積:403.81㎡,高度:3.3M",403.81
100使字第0032號,地上10樓,"未標明用途:地上10樓,面積:403.81㎡,高度:3.3M",403.81
100使字第0032號,地上3樓,"未標明用途:地上3樓,面積:403.81㎡,高度:3.3M",403.81
100使字第0032號,地上7樓,"未標明用途:地上7樓,面積:403.81㎡,高度:3.3M",403.81
100使字第0032號,地上9樓,"未標明用途:地上9樓,面積:403.81㎡,高度:3.3M",403.81
100使字第0032號,地下2樓,"未標明用途:地下2樓,面積:1184.1㎡,高度:3M",1184.1
100使字第0032號,地上2樓,"未標明用途:地上2樓,面積:413.17㎡,高度:3.3M",413.17
100使字第0032號,突出物1樓,"未標明用途:突出物1樓,面積:93.1㎡,高度:3M",93.1
100使字第0032號,突出物3樓,"未標明用途:突出物3樓,面積:93.43㎡,高度:2.8M",93.43
100使字第0032號,突出物2樓,"未標明用途:突出物2樓,面積:93.43㎡,高度:2.8M",93.43
100使字第0032號,地上8樓,"未標明用途:地上8樓,面積:403.81㎡,高度:3.3M",403.81
100使字第0032號,地上5樓,"未標明用途:地上5樓,面積:403.81㎡,高度:3.3M",403.81
100使字第0033號,地上2樓,"未標明用途:地上2樓,面積:224.71㎡,高度:3.2M",224.71
100使字第0033號,地上3樓,"未標明用途:地上3樓,面積:224.71㎡,高度:3.2M",224.71
100使字第0033號,地上4樓,"未標明用途:地上4樓,面積:224.71㎡,高度:3.2M",224.71
100使字第0033號,地上1樓,"未標明用途:地上1樓,面積:209.14㎡,高度:3.6M",209.14
100使字第0033號,地下1樓,"未標明用途:地下1樓,面積:379.1㎡,高度:3.45M",379.1
100使字第0033號,突出物2樓,"未標明用途:突出物2樓,面積:28.64㎡,高度:2.55M",28.64
100使字第0033號,突出物1樓,"未標明用途:突出物1樓,面積:28.64㎡,高度:4.65M",28.64
100使字第0033號,地上5樓,"未標明用途:地上5樓,面積:224.71㎡,高度:3.2M",224.71
100使字第0034號,地上4樓,"未標明用途:地上4樓,面積:1012.91㎡,高度:4M",1012.91
100使字第0034號,地上7樓,"未標明用途:地上7樓,面積:1026.15㎡,高度:4M",1026.15
100使字第0034號,突出物1樓,"未標明用途:突出物1樓,面積:75.28㎡,高度:3M",75.28
100使字第0034號,突出物2樓,"未標明用途:突出物2樓,面積:75.28㎡,高度:3M",75.28
100使字第0034號,地上9樓,"未標明用途:地上9樓,面積:969.94㎡,高度:4M",969.94
100使字第0034號,地下2樓,"未標明用途:地下2樓,面積:1729.75㎡,高度:3.5M",1729.75
100使字第0034號,地上3樓,"未標明用途:地上3樓,面積:1007.86㎡,高度:4M",1007.86
100使字第0034號,地上1樓,"未標明用途:地上1樓,面積:1181.995㎡,高度:4.2M",1181.995
100使字第0034號,地上5樓,"未標明用途:地上5樓,面積:1027.67㎡,高度:4M",1027.67
100使字第0034號,地上6樓,"未標明用途:地上6樓,面積:1026.15㎡,高度:4M",1026.15
100使字第0034號,地上10樓,"未標明用途:地上10樓,面積:884.16㎡,高度:4M",884.16
100使字第0034號,地上2樓,"未標明用途:地上2樓,面積:1028.35㎡,高度:4M",1028.35
100使字第0034號,地上8樓,"未標明用途:地上8樓,面積:1026.15㎡,高度:4M",1026.15
100使字第0034號,地下1樓,"未標明用途:地下1樓,面積:1729.75㎡,高度:3.8M",1729.75
100使字第0034號,地下3樓,"未標明用途:地下3樓,面積:1729.75㎡,高度:3.5M",1729.75
100使字第0035號,地上12樓,"未標明用途:地上12樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,突出物1樓,"未標明用途:突出物1樓,面積:51.13㎡,高度:3.1M",51.13
100使字第0035號,地下2樓,"未標明用途:地下2樓,面積:537.46㎡,高度:3.1M",537.46
100使字第0035號,地下4樓,"未標明用途:地下4樓,面積:537.47㎡,高度:3.1M",537.47
100使字第0035號,地上9樓,"未標明用途:地上9樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,地上2樓,"未標明用途:地上2樓,面積:223.99㎡,高度:3.6M",223.99
100使字第0035號,突出物2樓,"未標明用途:突出物2樓,面積:40.3㎡,高度:2.9M",40.3
100使字第0035號,地上5樓,"未標明用途:地上5樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,地上11樓,"未標明用途:地上11樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,地上4樓,"未標明用途:地上4樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,地下1樓,"未標明用途:地下1樓,面積:509.91㎡,高度:3.2M",509.91
100使字第0035號,地上14樓,"未標明用途:地上14樓,面積:263.75㎡,高度:3.5M",263.75
100使字第0035號,地上8樓,"未標明用途:地上8樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,地上13樓,"未標明用途:地上13樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,地上6樓,"未標明用途:地上6樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,地上10樓,"未標明用途:地上10樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,地上7樓,"未標明用途:地上7樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,地上3樓,"未標明用途:地上3樓,面積:314.35㎡,高度:3.4M",314.35
100使字第0035號,突出物3樓,"未標明用途:突出物3樓,面積:40.3㎡,高度:2.9M",40.3
100使字第0035號,地上1樓,"未標明用途:地上1樓,面積:395.45㎡,高度:4.5M",395.45
100使字第0035號,地下3樓,"未標明用途:地下3樓,面積:537.06㎡,高度:3.1M",537.06
100使字第0036號,地上1樓,"未標明用途:地上1樓,面積:13.23㎡,高度:4.1M",13.23
100使字第0036號,地下1樓,"未標明用途:地下1樓,面積:0㎡,高度:4M",0.0
100使字第0036號,突出物1樓,"未標明用途:突出物1樓,面積:14.25㎡,高度:4.05M",14.25
100使字第0036號,地上5樓,"未標明用途:地上5樓,面積:0㎡,高度:2.9M",0.0
100使字第0036號,地上2樓,"未標明用途:地上2樓,面積:0㎡,高度:2.9M",0.0
100使字第0036號,地上4樓,"未標明用途:地上4樓,面積:13.23㎡,高度:5M",13.23
100使字第0036號,地上6樓,"未標明用途:地上6樓,面積:13.23㎡,高度:4M",13.23
100使字第0036號,地上8樓,"未標明用途:地上8樓,面積:0㎡,高度:2.9M",0.0
100使字第0036號,地上7樓,"未標明用途:地上7樓,面積:7.72㎡,高度:4M",7.72
100使字第0036號,地上3樓,"未標明用途:地上3樓,面積:13.23㎡,高度:4M",13.23
100使字第0036號,地上9樓,"未標明用途:地上9樓,面積:0㎡,高度:2.9M",0.0
100使字第0037號,地上3樓,"未標明用途:地上3樓,面積:584.08㎡,高度:3.4M",584.08
100使字第0037號,地下1樓,"未標明用途:地下1樓,面積:1323.23㎡,高度:3.7M",1323.23
100使字第0037號,突出物3樓,"未標明用途:突出物3樓,面積:71.8㎡,高度:2.7M",71.8
100使字第0037號,地上2樓,"未標明用途:地上2樓,面積:619.68㎡,高度:3.4M",619.68
100使字第0037號,突出物2樓,"未標明用途:突出物2樓,面積:71.8㎡,高度:3M",71.8
100使字第0037號,地上5樓,"未標明用途:地上5樓,面積:584.08㎡,高度:3.4M",584.08
100使字第0037號,突出物1樓,"未標明用途:突出物1樓,面積:78.34㎡,高度:3M",78.34
100使字第0037號,地上1樓,"未標明用途:地上1樓,面積:619.68㎡,高度:3.6M",619.68
100使字第0037號,地上4樓,"未標明用途:地上4樓,面積:584.08㎡,高度:3.4M",584.08
100使字第0038號,A棟 地上1樓,自用住宅,97.48
100使字第0038號,A棟 地上3樓,自用住宅,99.94
100使字第0038號,A棟 地下1樓,自用住宅,49.79
100使字第0038號,A棟 地上2樓,自用住宅,97.48
100使字第0039號,A棟 突出物7樓,集合住宅，(H2),74.94
100使字第0039號,A棟 地上5樓,(H2)集合住宅,248.89
100使字第0039號,A棟 地上1樓,(H2)集合住宅118.37，梯廳20.33，管委會空間14.19，汽車車道32.11，機車車道14.79,233.18
100使字第0039號,A棟 地上6樓,(H2)集合住宅,248.89
100使字第0039號,A棟 地下3樓,停車空間，機房,455.49
100使字第0039號,A棟 突出物1樓,機房,29.88
100使字第0039號,A棟 地上4樓,(H2)集合住宅,248.89
100使字第0039號,A棟 地上2樓,(H2)集合住宅,248.89
100使字第0039號,A棟 地上7樓,(H2)集合住宅,231.32
100使字第0039號,A棟 地上3樓,(H2)集合住宅,248.89
100使字第0039號,A棟 突出物2樓,水箱,24.45
100使字第0039號,A棟 地下2樓,停車空間，機房,455.49
100使字第0039號,A棟 地下1樓,防空避難室兼停車空間,455.49
100使字第0040號,A棟 地上7樓,(H2)集合住宅,244.77
100使字第0040號,A棟 地上5樓,(H2)集合住宅,244.77
100使字第0040號,A棟 地上6樓,(H2)集合住宅,244.77
100使字第0040號,A棟 突出物2樓,電梯機房，水箱,32.11
100使字第0040號,A棟 突出物1樓,樓梯間，消防水塔,31.91
100使字第0040號,A棟 地下2樓,停車空間,486.49
100使字第0040號,A棟 地上2樓,(H2)集合住宅,246.16
100使字第0040號,A棟 地上3樓,(H2)集合住宅,246.23
100使字第0040號,A棟 地上11樓,(H2)集合住宅,244.77
100使字第0040號,A棟 地下1樓,防空避難室兼停車空間,486.49
100使字第0040號,A棟 地上8樓,(H2)集合住宅,244.77
100使字第0040號,A棟 地上4樓,(H2)集合住宅,246.23
100使字第0040號,A棟 地上12樓,(H2)集合住宅,244.71
100使字第0040號,A棟 地上1樓,(G3)一般零售業乙組,274.83
100使字第0040號,A棟 地上9樓,(H2)集合住宅,244.77
100使字第0040號,A棟 地上10樓,(H2)集合住宅,244.77
100使字第0041號,1棟 地上14樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上2樓,電氣機房,102.58
100使字第0041號,1棟 地上18樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上5樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上11樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上7樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上3樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地下1樓,防空避難室兼停車空間,3015.54
100使字第0041號,1棟 地上1樓,社區遊憩設施，(D1)防災中心,1473.7
100使字第0041號,1棟 地上17樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地下4樓,停車空間,5265.2
100使字第0041號,1棟 地上16樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上6樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上9樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 突出物3樓,電梯間，機房,244.65
100使字第0041號,1棟 地下3樓,停車空間,5265.2
100使字第0041號,1棟 地上21樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上12樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上22樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上4樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上20樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地下2樓,停車空間,5265.2
100使字第0041號,1棟 地上13樓,集合住宅，設備中繼層，(H2)集合住宅,1176.35
100使字第0041號,1棟 突出物2樓,電梯間，機房,244.65
100使字第0041號,1棟 突出物1樓,電梯間，機房,298.05
100使字第0041號,1棟 地上19樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上10樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上23樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上8樓,集合住宅，(H2)集合住宅,1159.54
100使字第0041號,1棟 地上15樓,集合住宅，(H2)集合住宅,1159.54
100使字第0042號,地上3樓,"未標明用途:地上3樓,面積:120.07㎡,高度:3M",120.07
100使字第0042號,突出物2樓,"未標明用途:突出物2樓,面積:17.47㎡,高度:3M",17.47
100使字第0042號,地上2樓,"未標明用途:地上2樓,面積:120.07㎡,高度:3M",120.07
100使字第0042號,地上4樓,"未標明用途:地上4樓,面積:120.07㎡,高度:3M",120.07
100使字第0042號,地下1樓,"未標明用途:地下1樓,面積:204.07㎡,高度:5M",204.07
100使字第0042號,地上1樓,"未標明用途:地上1樓,面積:119.54㎡,高度:3.6M",119.54
100使字第0042號,地上6樓,"未標明用途:地上6樓,面積:118.9㎡,高度:3M",118.9
100使字第0042號,突出物1樓,"未標明用途:突出物1樓,面積:17.47㎡,高度:3M",17.47
100使字第0042號,地上5樓,"未標明用途:地上5樓,面積:120.07㎡,高度:3M",120.07
100使字第0042號,地上6樓,"未標明用途:地上6樓夾層,面積:30.66㎡,高度:3M",30.66
100使字第0043號,地上5樓,"未標明用途:地上5樓,面積:18.4㎡,高度:3.65M",18.4
100使字第0043號,地上1樓,"未標明用途:地上1樓,面積:18.4㎡,高度:3.75M",18.4
100使字第0043號,地上2樓,"未標明用途:地上2樓,面積:18.4㎡,高度:3.65M",18.4
100使字第0043號,地上4樓,"未標明用途:地上4樓,面積:18.4㎡,高度:3.65M",18.4
100使字第0043號,地上3樓,"未標明用途:地上3樓,面積:18.4㎡,高度:3.65M",18.4
100使字第0045號,A棟 地下1樓,停車空間,1050.03
100使字第0045號,B棟 突出物3樓,-,0.0
100使字第0045號,B棟 突出物1樓,梯間,27.89
100使字第0045號,A棟 地上2樓,(H2)集合住宅,267.85
100使字第0045號,A棟 突出物3樓,-,0.0
100使字第0045號,B棟 突出物2樓,水箱,27.89
100使字第0045號,B棟 地上5樓,(H2)集合住宅,134.46
100使字第0045號,A棟 突出物1樓,梯間,27.89
100使字第0045號,B棟 地上4樓,(H2)集合住宅,195.0
